#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  64
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  35
#! SET periodic_psi true
    3.043417883   -3.141592654  -72.720255439  -56.429683595   17.203575815

   -3.141592654   -2.962073073  -73.997569353  -48.705351695   25.465867644
   -3.043417883   -2.962073073  -78.377256874  -40.345373391   25.324142243
   -2.945243113   -2.962073073  -81.884866887  -31.026998436   24.943479500
   -2.847068342   -2.962073073  -84.454697940  -21.305601722   24.503325648
   -2.748893572   -2.962073073  -86.073887566  -11.769790460   24.164979699
   -2.650718801   -2.962073073  -86.790519209   -3.053526530   24.050281514
   -2.552544031   -2.962073073  -86.716224046    4.248956028   24.221420152
   -2.454369261   -2.962073073  -86.015125235    9.614418706   24.669416671
   -2.356194490   -2.962073073  -84.892069662   12.886937343   25.327605199
   -2.258019720   -2.962073073  -83.541066919   14.289736958   26.062154784
   -2.159844949   -2.962073073  -82.117884658   14.438110591   26.732382287
   -2.061670179   -2.962073073  -80.716197627   13.951701144   27.238262885
   -1.963495408   -2.962073073  -79.382202275   13.037432898   27.566713765
   -1.865320638   -2.962073073  -78.158634107   11.721942321   27.821545868
   -1.767145868   -2.962073073  -77.080667702   10.053448037   28.194458303
   -1.668971097   -2.962073073  -76.159174454    8.711357017   28.932710907
   -1.570796327   -2.962073073  -75.305422167    8.917219047   30.260617719
   -1.472621556   -2.962073073  -74.297377882   12.065561406   32.325439350
   -1.374446786   -2.962073073  -72.800227803   18.881340705   35.142790200
   -1.276272016   -2.962073073  -70.467796228   28.905379438   38.578902448
   -1.178097245   -2.962073073  -67.056837935   40.584753967   42.342221437
   -1.079922475   -2.962073073  -62.496041575   51.997658209   45.974385360
   -0.981747704   -2.962073073  -56.890057923   61.680289074   48.879316022
   -0.883572934   -2.962073073  -50.464756151   68.526568859   50.419919578
   -0.785398163   -2.962073073  -43.546543962   71.588342332   50.125102366
   -0.687223393   -2.962073073  -36.548613764   70.057866018   47.837585095
   -0.589048623   -2.962073073  -29.934592405   63.802453383   43.754550427
   -0.490873852   -2.962073073  -24.132617018   53.800054171   38.299368983
   -0.392699082   -2.962073073  -19.431386627   41.671496981   31.903685958
   -0.294524311   -2.962073073  -15.963050010   28.858973342   24.859646568
   -0.196349541   -2.962073073  -13.759796247   15.885554090   17.286536813
   -0.098174770   -2.962073073  -12.849910494    2.362282273    9.228854755
    0.000000000   -2.962073073  -13.320064343  -12.226082467    0.804794487
    0.098174770   -2.962073073  -15.281944775  -27.936193266   -7.683547704
    0.196349541   -2.962073073  -18.808246881  -43.890395698  -15.697669739
    0.294524311   -2.962073073  -23.848809608  -58.457701257  -22.539311962
    0.392699082   -2.962073073  -30.167742164  -69.577861009  -27.538348240
    0.490873852   -2.962073073  -37.325434588  -75.212106853  -30.228506153
    0.589048623   -2.962073073  -44.708914794  -74.008544512  -30.480454075
    0.687223393   -2.962073073  -51.622875306  -65.727383332  -28.515189071
    0.785398163   -2.962073073  -57.416156595  -51.464060275  -24.847942051
    0.883572934   -2.962073073  -61.597670887  -33.273695718  -20.197545377
    0.981747704   -2.962073073  -63.899770656  -13.582972026  -15.360458876
    1.079922475   -2.962073073  -64.291383379    5.293731051  -11.045503392
    1.178097245   -2.962073073  -62.949034526   21.470435575   -7.714099294
    1.276272016   -2.962073073  -60.203912410   33.734506116   -5.473681963
    1.374446786   -2.962073073  -56.464293888   41.745872143   -4.118084716
    1.472621556   -2.962073073  -52.131349365   45.931283486   -3.253438993
    1.570796327   -2.962073073  -47.547500177   46.956703984   -2.456013154
    1.668971097   -2.962073073  -42.996513282   45.241318179   -1.402829811
    1.767145868   -2.962073073  -38.742311892   40.912802894    0.072943023
    1.865320638   -2.962073073  -35.039477803   34.044107171    1.974824611
    1.963495408   -2.962073073  -32.123710839   24.918075932    4.157333009
    2.061670179   -2.962073073  -30.198930026   13.941826182    6.402827704
    2.159844949   -2.962073073  -29.429084948    1.374275235    8.512942581
    2.258019720   -2.962073073  -29.958595364  -12.401802911   10.420555784
    2.356194490   -2.962073073  -31.871678069  -26.604303054   12.224801418
    2.454369261   -2.962073073  -35.145685045  -39.877153101   14.128608747
    2.552544031   -2.962073073  -39.615728684  -50.736072789   16.271583198
    2.650718801   -2.962073073  -44.991688606  -58.242299716   18.617944517
    2.748893572   -2.962073073  -50.928918981  -62.160153214   20.934459637
    2.847068342   -2.962073073  -57.084117327  -62.768642704   22.926871935
    2.945243113   -2.962073073  -63.152507471  -60.426977877   24.371257943
    3.043417883   -2.962073073  -68.865727288  -55.574327679   25.195652810

   -3.141592654   -2.782553493  -68.957551018  -48.510525540   29.991483135
   -3.043417883   -2.782553493  -73.355966825  -40.864651994   29.947348493
   -2.945243113   -2.782553493  -76.935689135  -31.913544292   29.545539602
   -2.847068342   -2.782553493  -79.595777740  -22.198432466   28.998749109
   -2.748893572   -2.782553493  -81.290479015  -12.367839378   28.512250040
   -2.650718801   -2.782553493  -82.043789948   -3.184219183   28.231810745
   -2.552544031   -2.782553493  -81.957557294    4.610342554   28.202300789
   -2.454369261   -2.782553493  -81.201298253   10.360294601   28.369860568
   -2.356194490   -2.782553493  -79.995267204   13.795191685   28.628056967
   -2.258019720   -2.782553493  -78.557644270   15.120021616   28.844763898
   -2.159844949   -2.782553493  -77.064861442   15.015587067   28.937969918
   -2.061670179   -2.782553493  -75.620568308   14.251837917   28.905200566
   -1.963495408   -2.782553493  -74.264757561   13.232541358   28.832964125
   -1.865320638   -2.782553493  -73.014500906   12.136589703   28.898978695
   -1.767145868   -2.782553493  -71.868499251   11.104338327   29.306369289
   -1.668971097   -2.782553493  -70.796679225   10.779852380   30.249186996
   -1.570796327   -2.782553493  -69.679623495   12.241562217   31.833649214
   -1.472621556   -2.782553493  -68.283075442   16.641342058   34.044488016
   -1.374446786   -2.782553493  -66.284747791   24.459035249   36.730817232
   -1.276272016   -2.782553493  -63.374258708   35.013586960   39.637590908
   -1.178097245   -2.782553493  -59.365733442   46.523266066   42.430663801
   -1.079922475   -2.782553493  -54.268251468   56.835867121   44.689264137
   -0.981747704   -2.782553493  -48.286048557   64.330217057   45.918584246
   -0.883572934   -2.782553493  -41.749044872   68.037595017   45.614941034
   -0.785398163   -2.782553493  -35.056184811   67.474410547   43.452017072
   -0.687223393   -2.782553493  -28.635227583   62.520174505   39.422388999
   -0.589048623   -2.782553493  -22.899882102   53.614106456   33.868181121
   -0.490873852   -2.782553493  -18.189087015   41.916929650   27.335011931
   -0.392699082   -2.782553493  -14.705979397   28.841667653   20.322944891
   -0.294524311   -2.782553493  -12.528342588   15.431250465   13.134146581
   -0.196349541   -2.782553493  -11.670603008    1.914704576    5.847680079
   -0.098174770   -2.782553493  -12.158623755  -12.100495908   -1.546539865
    0.000000000   -2.782553493  -14.061082690  -26.840283624   -8.959619894
    0.098174770   -2.782553493  -17.434060624  -41.885055226  -16.074861859
    0.196349541   -2.782553493  -22.249772654  -55.968606696  -22.322461520
    0.294524311   -2.782553493  -28.332005716  -67.385777756  -27.015462273
    0.392699082   -2.782553493  -35.332754924  -74.405034325  -29.593841822
    0.490873852   -2.782553493  -42.747954679  -75.624055646  -29.816280074
    0.589048623   -2.782553493  -49.968763262  -70.390855862  -27.854132754
    0.687223393   -2.782553493  -56.367388082  -59.032886727  -24.221036496
    0.785398163   -2.782553493  -61.405373951  -42.999522075  -19.631799580
    0.883572934   -2.782553493  -64.727715358  -24.464031050  -14.857495325
    0.981747704   -2.782553493  -66.201936011   -5.711390250  -10.586931613
    1.079922475   -2.782553493  -65.904326716   11.361074671   -7.295992444
    1.178097245   -2.782553493  -64.067878642   25.481674689   -5.151407508
    1.276272016   -2.782553493  -61.017853063   36.026973385   -3.988783106
    1.374446786   -2.782553493  -57.108368137   43.037899440   -3.426823233
    1.472621556   -2.782553493  -52.664627357   47.007925829   -3.031039021
    1.570796327   -2.782553493  -47.958704711   48.432354852   -2.455937478
    1.668971097   -2.782553493  -43.227626120   47.453657111   -1.510330372
    1.767145868   -2.782553493  -38.715598677   43.933790165   -0.138962424
    1.865320638   -2.782553493  -34.681503853   37.715675440    1.615669114
    1.963495408   -2.782553493  -31.385368041   28.932761846    3.639008296
    2.061670179   -2.782553493  -29.063311284   17.967927429    5.797050677
    2.159844949   -2.782553493  -27.906450257    5.221453469    7.985456809
    2.258019720   -2.782553493  -28.064953607   -8.660763901   10.199557211
    2.356194490   -2.782553493  -29.604490713  -22.676778370   12.535661443
    2.454369261   -2.782553493  -32.471555102  -35.487159250   15.126828599
    2.552544031   -2.782553493  -36.485544155  -45.862757776   18.010195700
    2.650718801   -2.782553493  -41.372226840  -53.239729714   21.055753955
    2.748893572   -2.782553493  -46.834692970  -57.587211884   23.980408851
    2.847068342   -2.782553493  -52.584163771  -59.145815532   26.481688281
    2.945243113   -2.782553493  -58.355320093  -58.019173337   28.345532599
    3.043417883   -2.782553493  -63.892165208  -54.371980534   29.499753661

   -3.141592654   -2.603033913  -63.475017451  -47.911843213   30.349807056
   -3.043417883   -2.603033913  -67.862919840  -41.195213684   30.521826827
   -2.945243113   -2.603033913  -71.506150496  -32.807316972   30.234849041
   -2.847068342   -2.603033913  -74.264179845  -23.228796106   29.709556982
   -2.748893572   -2.603033913  -76.051701069  -13.174496725   29.174519316
   -2.650718801   -2.603033913  -76.865018724   -3.588348102   28.789864853
   -2.552544031   -2.603033913  -76.799203123    4.572890832   28.589829262
   -2.454369261   -2.603033913  -76.036652959   10.497788858   28.492302462
   -2.356194490   -2.603033913  -74.819156558   13.857674750   28.371395021
   -2.258019720   -2.603033913  -73.386717129   14.948484425   28.120430994
   -2.159844949   -2.603033913  -71.923479110   14.611221437   27.734202083
   -2.061670179   -2.603033913  -70.523713239   13.791110394   27.313644831
   -1.963495408   -2.603033913  -69.203619204   13.037733991   27.028311138
   -1.865320638   -2.603033913  -67.945040648   12.561661535   27.082133348
   -1.767145868   -2.603033913  -66.713985623   12.465670482   27.627160269
   -1.668971097   -2.603033913  -65.455293424   13.242193794   28.743216998
   -1.570796327   -2.603033913  -64.043998854   15.752221034   30.386393412
   -1.472621556   -2.603033913  -62.263159251   20.899509942   32.385817024
   -1.374446786   -2.603033913  -59.829576414   28.985934244   34.468252186
   -1.276272016   -2.603033913  -56.485040344   39.240890730   36.319583391
   -1.178097245   -2.603033913  -52.102115832   49.821872776   37.633930551
   -1.079922475   -2.603033913  -46.755515396   58.502994809   38.111592314
   -0.981747704   -2.603033913  -40.721650995   63.599641824   37.453949280
   -0.883572934   -2.603033913  -34.401271007   64.294081382   35.385047853
   -0.785398163   -2.603033913  -28.234715683   60.525315869   31.772930682
   -0.687223393   -2.603033913  -22.639377174   52.779594269   26.733314538
   -0.589048623   -2.603033913  -17.962676454   41.978223834   20.645548819
   -0.490873852   -2.603033913  -14.446122089   29.381892131   14.028406300
   -0.392699082   -2.603033913  -12.206612670   16.136732784    7.326514210
   -0.294524311   -2.603033913  -11.271644063    2.845566129    0.790990655
   -0.196349541   -2.603033913  -11.644430355  -10.564439266   -5.529681474
   -0.098174770   -2.603033913  -13.353733693  -24.459550826  -11.650037249
    0.000000000   -2.603033913  -16.451554968  -38.726182975  -17.467540509
    0.098174770   -2.603033913  -20.936040108  -52.458419964  -22.656093562
    0.196349541   -2.603033913  -26.679373115  -64.074394017  -26.683969659
    0.294524311   -2.603033913  -33.391545716  -71.952295091  -28.989385625
    0.392699082   -2.603033913  -40.641896939  -74.870806300  -29.227449948
    0.490873852   -2.603033913  -47.906844872  -72.183289809  -27.426115372
    0.589048623   -2.603033913  -54.632092607  -63.921619976  -24.009656225
    0.687223393   -2.603033913  -60.299165569  -50.825958119  -19.657779513
    0.785398163   -2.603033913  -64.503610054  -34.450042861  -15.119186888
    0.883572934   -2.603033913  -67.021746151  -16.811049105  -11.059913066
    0.981747704   -2.603033913  -67.826459325    0.169018174   -7.948293606
    1.079922475   -2.603033913  -67.054619221   15.128512408   -5.978750761
    1.178097245   -2.603033913  -64.943747123   27.388235697   -5.042182742
    1.276272016   -2.603033913  -61.770680613   36.754172779   -4.779792916
    1.374446786   -2.603033913  -57.813469956   43.399910491   -4.745302290
    1.472621556   -2.603033913  -53.323989164   47.648674698   -4.573778303
    1.570796327   -2.603033913  -48.525334692   49.699419004   -4.075398218
    1.668971097   -2.603033913  -43.634059462   49.441269628   -3.214588081
    1.767145868   -2.603033913  -38.892479672   46.601382488   -2.019993074
    1.865320638   -2.603033913  -34.566868956   40.953693264   -0.523642470
    1.963495408   -2.603033913  -30.930636394   32.593783851    1.245095550
    2.061670179   -2.603033913  -28.234485606   21.905270634    3.256822800
    2.159844949   -2.603033913  -26.681205203    9.364474414    5.479197671
    2.258019720   -2.603033913  -26.420410296   -4.242077096    7.913695549
    2.356194490   -2.603033913  -27.505520892  -17.810731796   10.593195242
    2.454369261   -2.603033913  -29.867937246  -30.074952689   13.551868537
    2.552544031   -2.603033913  -33.327816374  -40.032757685   16.751214370
    2.650718801   -2.603033913  -37.637117555  -47.398808709   20.042465663
    2.748893572   -2.603033913  -42.547279785  -52.265189204   23.184283795
    2.847068342   -2.603033913  -47.819822476  -54.814980341   25.928787810
    2.945243113   -2.603033913  -53.225932507  -54.942077809   28.087340523
    3.043417883   -2.603033913  -58.524625084  -52.595185146   29.563919144

   -3.141592654   -2.423514333  -58.285411468  -46.828526705   26.829279076
   -3.043417883   -2.423514333  -62.619437191  -41.141192628   27.247812406
   -2.945243113   -2.423514333  -66.295539489  -33.467814026   27.175629364
   -2.847068342   -2.423514333  -69.136741624  -24.191464498   26.787802661
   -2.748893572   -2.423514333  -71.018218110  -14.071360060   26.286034996
   -2.650718801   -2.423514333  -71.907598509   -4.228980339   25.825612601
   -2.552544031   -2.423514333  -71.892716148    4.150243856   25.457993683
   -2.454369261   -2.423514333  -71.169008046   10.100161217   25.130970223
   -2.356194490   -2.423514333  -69.998483097   13.274006185   24.755270884
   -2.258019720   -2.423514333  -68.636289085   14.116470308   24.271028847
   -2.159844949   -2.423514333  -67.262568228   13.669484753   23.719411560
   -2.061670179   -2.423514333  -65.949011871   13.035260869   23.235071893
   -1.963495408   -2.423514333  -64.679698622   12.830430101   22.990187589
   -1.865320638   -2.423514333  -63.402742557   13.182180392   23.145835115
   -1.767145868   -2.423514333  -62.064258690   14.050961925   23.770197574
   -1.668971097   -2.423514333  -60.605214521   15.715294991   24.833273951
   -1.570796327   -2.423514333  -58.919408698   18.810533913   26.182152600
   -1.472621556   -2.423514333  -56.829842478   24.044346769   27.557062093
   -1.374446786   -2.423514333  -54.107792021   31.628648676   28.637164120
   -1.276272016   -2.423514333  -50.552040412   40.829586856   29.109675750
   -1.178097245   -2.423514333  -46.084251722   49.903448837   28.736420457
   -1.079922475   -2.423514333  -40.819416512   56.712437024   27.368652405
   -0.981747704   -2.423514333  -35.067205050   59.616271340   24.934334022
   -0.883572934   -2.423514333  -29.254643046   57.931523941   21.416880950
   -0.785398163   -2.423514333  -23.827383458   51.886254314   16.887368383
   -0.687223393   -2.423514333  -19.173671946   42.361294717   11.548675918
   -0.589048623   -2.423514333  -15.576046890   30.575630448    5.733618693
   -0.490873852   -2.423514333  -13.193676564   17.805021246   -0.171668468
   -0.392699082   -2.423514333  -12.075173388    4.948338857   -5.860146994
   -0.294524311   -2.423514333  -12.210387630   -7.750538128  -11.167022033
   -0.196349541   -2.423514333  -13.595277684  -20.577535688  -16.057322964
   -0.098174770   -2.423514333  -16.257990482  -33.818051953  -20.503944021
    0.000000000   -2.423514333  -20.228113114  -47.029793505  -24.356327737
    0.098174770   -2.423514333  -25.445447535  -58.923947001  -27.294821796
    0.196349541   -2.423514333  -31.695843059  -67.781251221  -28.901796266
    0.294524311   -2.423514333  -38.608032966  -72.246109957  -28.849341272
    0.392699082   -2.423514333  -45.715395507  -71.704283058  -27.091440138
    0.490873852   -2.423514333  -52.524430958  -66.219009221  -23.931716598
    0.589048623   -2.423514333  -58.573226093  -56.322462743  -19.957028670
    0.687223393   -2.423514333  -63.468366362  -42.912451852  -15.854108492
    0.785398163   -2.423514333  -66.929469370  -27.393567423  -12.229759725
    0.883572934   -2.423514333  -68.832058304  -11.430516733   -9.504164255
    0.981747704   -2.423514333  -69.207435061    3.514597055   -7.852966890
    1.079922475   -2.423514333  -68.202171818   16.599946168   -7.195609447
    1.178097245   -2.423514333  -66.014610059   27.602596341   -7.219891349
    1.276272016   -2.423514333  -62.848007834   36.534638354   -7.483954007
    1.374446786   -2.423514333  -58.902913157   43.453043612   -7.586629622
    1.472621556   -2.423514333  -54.378044790   48.331381939   -7.308787385
    1.570796327   -2.423514333  -49.478833946   51.037658900   -6.642936654
    1.668971097   -2.423514333  -44.428469178   51.318344292   -5.692800969
    1.767145868   -2.423514333  -39.479326556   48.943588644   -4.536469544
    1.865320638   -2.423514333  -34.900264084   43.773625818   -3.170060452
    1.963495408   -2.423514333  -30.962025583   35.927501145   -1.540027993
    2.061670179   -2.423514333  -27.913289767   25.748230129    0.396171223
    2.159844949   -2.423514333  -25.959733247   13.677210789    2.629523573
    2.258019720   -2.423514333  -25.253574212    0.513203607    5.124570472
    2.356194490   -2.423514333  -25.849692626  -12.611016965    7.833068779
    2.454369261   -2.423514333  -27.681137840  -24.477604052   10.708561423
    2.552544031   -2.423514333  -30.578039799  -34.202965348   13.687027067
    2.650718801   -2.423514333  -34.315519877  -41.644257513   16.667865752
    2.748893572   -2.423514333  -38.679536964  -46.957716030   19.515031951
    2.847068342   -2.423514333  -43.467800888  -50.308392125   22.078850818
    2.945243113   -2.423514333  -48.481485747  -51.490724819   24.218992257
    3.043417883   -2.423514333  -53.498685648  -50.330210642   25.823868008

   -3.141592654   -2.243994753  -54.009452026  -45.374618364   20.336925700
   -3.043417883   -2.243994753  -58.246963072  -40.613075989   20.984087420
   -2.945243113   -2.243994753  -61.910059677  -33.691629572   21.211665121
   -2.847068342   -2.243994753  -64.798875561  -24.884244327   21.091316738
   -2.748893572   -2.243994753  -66.759173991  -14.937515803   20.739925496
   -2.650718801   -2.243994753  -67.733160740   -5.063873625   20.279814734
   -2.552544031   -2.243994753  -67.796168073    3.392449281   19.799269867
   -2.454369261   -2.243994753  -67.145990480    9.348110445   19.329497149
   -2.356194490   -2.243994753  -66.053112055   12.434243481   18.871090943
   -2.258019720   -2.243994753  -64.778198214   13.197714265   18.422967001
   -2.159844949   -2.243994753  -63.493465238   12.820162909   18.025111672
   -2.061670179   -2.243994753  -62.250337724   12.496275983   17.756374343
   -1.963495408   -2.243994753  -61.008740194   12.852279016   17.702369655
   -1.865320638   -2.243994753  -59.696123752   13.898524034   17.926732981
   -1.767145868   -2.243994753  -58.253979838   15.436571376   18.415479134
   -1.668971097   -2.243994753  -56.634977879   17.544399745   19.077345439
   -1.570796327   -2.243994753  -54.764277307   20.671998330   19.728399450
   -1.472621556   -2.243994753  -52.512703605   25.395070649   20.109314960
   -1.374446786   -2.243994753  -49.707294926   31.894968752   19.931682361
   -1.276272016   -2.243994753  -46.198901911   39.547831976   18.935847477
   -1.178097245   -2.243994753  -41.944694104   46.818356068   16.965705719
   -1.079922475   -2.243994753  -37.073876968   51.791710008   14.006534457
   -0.981747704   -2.243994753  -31.891036244   52.979938496   10.177267421
   -0.883572934   -2.243994753  -26.805485301   49.812165065    5.680485551
   -0.785398163   -2.243994753  -22.234490072   42.639979560    0.751786896
   -0.687223393   -2.243994753  -18.524852219   32.476519269   -4.356005912
   -0.589048623   -2.243994753  -15.906431520   20.621415472   -9.390398697
   -0.490873852   -2.243994753  -14.483543343    8.291559466  -14.124610516
   -0.392699082   -2.243994753  -14.263398005   -3.795987382  -18.401017588
   -0.294524311   -2.243994753  -15.214146409  -15.607010678  -22.139980384
   -0.196349541   -2.243994753  -17.325691417  -27.500248796  -25.308056112
   -0.098174770   -2.243994753  -20.616389258  -39.622053330  -27.824861742
    0.000000000   -2.243994753  -25.084628419  -51.272427069  -29.498018624
    0.098174770   -2.243994753  -30.616358249  -60.974422342  -30.055451219
    0.196349541   -2.243994753  -36.938158291  -67.119586642  -29.264057672
    0.294524311   -2.243994753  -43.646538731  -68.788392105  -27.099052588
    0.392699082   -2.243994753  -50.295924531  -65.960182419  -23.839214333
    0.490873852   -2.243994753  -56.468934944  -59.200885763  -20.017177185
    0.589048623   -2.243994753  -61.815053132  -49.224994451  -16.268103007
    0.687223393   -2.243994753  -66.053563370  -36.783152187  -13.140583071
    0.785398163   -2.243994753  -68.990045629  -22.922199410  -10.970605315
    0.883572934   -2.243994753  -70.546952623   -8.871750982   -9.854990364
    0.981747704   -2.243994753  -70.759697757    4.323522044   -9.668464276
    1.079922475   -2.243994753  -69.739652289   16.201252747  -10.112527408
    1.178097245   -2.243994753  -67.618184279   26.783208594  -10.770211719
    1.276272016   -2.243994753  -64.519676819   36.064259389  -11.219040589
    1.374446786   -2.243994753  -60.582105693   43.801476673  -11.168846548
    1.472621556   -2.243994753  -55.979205822   49.535297549  -10.555802385
    1.570796327   -2.243994753  -50.929131477   52.845331664   -9.518122886
    1.668971097   -2.243994753  -45.682855549   53.468068822   -8.252159607
    1.767145868   -2.243994753  -40.509728079   51.359507762   -6.868094447
    1.865320638   -2.243994753  -35.676387492   46.557194051   -5.353973826
    1.963495408   -2.243994753  -31.440962218   39.212548205   -3.637494737
    2.061670179   -2.243994753  -28.043034860   29.570036993   -1.672543418
    2.159844949   -2.243994753  -25.691227304   17.956615311    0.511778063
    2.258019720   -2.243994753  -24.547960174    5.110515222    2.840784244
    2.356194490   -2.243994753  -24.681872105   -7.820813575    5.218666400
    2.454369261   -2.243994753  -26.037911184  -19.604567665    7.569119315
    2.552544031   -2.243994753  -28.456430179  -29.352479761    9.848205186
    2.650718801   -2.243994753  -31.723613391  -36.938825482   12.034841055
    2.748893572   -2.243994753  -35.638621866  -42.546381190   14.117349491
    2.847068342   -2.243994753  -40.015628292  -46.374434678   16.063047401
    2.945243113   -2.243994753  -44.674549879  -48.234559842   17.808399365
    3.043417883   -2.243994753  -49.412351675  -47.926806198   19.262689243

   -3.141592654   -2.064475172  -51.073283802  -43.721097471   12.124284092
   -3.043417883   -2.064475172  -55.177464266  -39.562845258   12.942695099
   -2.945243113   -2.064475172  -58.768634842  -33.274788627   13.514524878
   -2.847068342   -2.064475172  -61.645573651  -25.039583225   13.783528657
   -2.748893572   -2.064475172  -63.643550074  -15.520572512   13.746326346
   -2.650718801   -2.064475172  -64.688153206   -5.884438771   13.459130777
   -2.552544031   -2.064475172  -64.836512130    2.497994837   13.028551274
   -2.454369261   -2.064475172  -64.272754247    8.498894181   12.569223592
   -2.356194490   -2.064475172  -63.258018819   11.698393652   12.181225205
   -2.258019720   -2.064475172  -62.047914212   12.624585542   11.920605415
   -2.159844949   -2.064475172  -60.809804465   12.459476083   11.800516717
   -2.061670179   -2.064475172  -59.589834280   12.397352922   11.799682774
   -1.963495408   -2.064475172  -58.343809364   13.052143580   11.877818970
   -1.865320638   -2.064475172  -56.997722973   14.368882618   11.989385796
   -1.767145868   -2.064475172  -55.501050706   16.056775364   12.064199937
   -1.668971097   -2.064475172  -53.824062561   18.062753159   12.004476647
   -1.570796327   -2.064475172  -51.922444673   20.716862644   11.661893236
