  -3.1604475720    0.1999147026    1.1219087121
  -3.4544402798   -0.8150220501    0.0719087121
   0.0243545119    0.0995469487    2.0711109738
   0.5493545119    1.0088736227    1.7897643218
  -0.5006454881    1.0088736227    1.7897643218
   1.0743545119    0.0995469487   -1.8475423741
  -0.5006454881   -0.8097797252   -1.8475423741
   0.5493545119   -0.8097797252   -1.8475423741
   0.0243545119    0.0995469487   -2.1288890262
   1.3972294939    1.1764393180    1.3595210649
   0.9072294939    2.0251442137    1.3595210649
  -0.0727705061    2.0251442137    1.3595210649
   2.1146392853    1.1764393180    0.6421112735
   1.7904628615    2.1741517605    0.6421112735
   0.9417579658    2.7907719610    0.6421112735
  -0.1072989781    2.7907719610    0.6421112735
  -0.9560038738    2.1741517605    0.6421112735
   2.3772294939    1.1764393180   -0.3378887265
   2.1146392853    2.1564393180   -0.3378887265
   1.3972294939    2.8738491094   -0.3378887265
   0.4172294939    3.1364393180   -0.3378887265
  -0.5627705061    2.8738491094   -0.3378887265
  -1.2801802976    2.1564393180   -0.3378887265
   2.1146392853    1.1764393180   -1.3178887265
   1.7904628615    2.1741517605   -1.3178887265
   0.9417579658    2.7907719610   -1.3178887265
  -0.1072989781    2.7907719610   -1.3178887265
  -0.9560038738    2.1741517605   -1.3178887265
   1.7904628615    0.1787268755   -1.3178887265
   1.3972294939    1.1764393180   -2.0352985179
   0.9072294939    2.0251442137   -2.0352985179
  -0.0727705061    2.0251442137   -2.0352985179
  -0.5627705061    1.1764393180   -2.0352985179
   0.9072294939    0.3277344223   -2.0352985179
   0.4172294939    1.1764393180   -2.2978887265
   0.8494570065   -0.8998957118    2.2344678043
   1.8294570065   -0.8998957118    1.9718775957
   1.3394570065   -0.0511908161    1.9718775957
  -0.1305429935   -0.8998957118    1.9718775957
   0.3594570065   -1.7486006075    1.9718775957
   1.3394570065   -1.7486006075    1.9718775957
   0.3249285345   -2.5142283548    1.2544678043
   1.3739854784   -2.5142283548    1.2544678043
   2.2226903742   -1.8976081543    1.2544678043
  -0.1305429935   -2.5973055032    0.2744678043
   0.8494570065   -2.8598957118    0.2744678043
   1.8294570065   -2.5973055032    0.2744678043
